#x pdf cdf
#  x      p(x)     cdf(x) 
         0.7524          0.99265           0.32506  
         0.7536          0.99302           0.32622  
         0.7548          0.99339           0.32739  
          0.756          0.99374           0.32855  
         0.7572          0.99408           0.32972  
         0.7584          0.99441           0.33088  
         0.7596          0.99474           0.33205  
         0.7608          0.99505           0.33322  
          0.762          0.99535           0.33439  
         0.7632          0.99564           0.33555  
         0.7644          0.99593           0.33672  
         0.7656           0.9962           0.33789  
         0.7668          0.99646           0.33906  
          0.768          0.99672           0.34023  
         0.7692          0.99696            0.3414  
         0.7704           0.9972           0.34257  
         0.7716          0.99742           0.34374  
         0.7728          0.99764           0.34491  
          0.774          0.99784           0.34608  
         0.7752          0.99804           0.34725  
         0.7764          0.99823           0.34842  
         0.7776           0.9984           0.34959  
         0.7788          0.99857           0.35076  
           0.78          0.99873           0.35193  
         0.7812          0.99888           0.35311  
         0.7824          0.99902           0.35428  
         0.7836          0.99915           0.35545  
         0.7848          0.99927           0.35662  
          0.786          0.99938            0.3578  
         0.7872          0.99948           0.35897  
         0.7884          0.99958           0.36014  
         0.7896          0.99966           0.36131  
         0.7908          0.99973           0.36249  
          0.792           0.9998           0.36366  
         0.7932          0.99986           0.36483  
         0.7944           0.9999           0.36601  
         0.7956          0.99994           0.36718  
         0.7968          0.99997           0.36835  
          0.798          0.99999           0.36952  
         0.7992                1            0.3707  
         0.8004                1           0.37187  
         0.8016          0.99999           0.37304  
         0.8028          0.99998           0.37422  
          0.804          0.99995           0.37539  
         0.8052          0.99992           0.37656  
         0.8064          0.99987           0.37774  
         0.8076          0.99982           0.37891  
         0.8088          0.99976           0.38008  
           0.81          0.99969           0.38126  
         0.8112          0.99961           0.38243  
         0.8124          0.99953            0.3836  
         0.8136          0.99943           0.38477  
         0.8148          0.99932           0.38595  
          0.816          0.99921           0.38712  
         0.8172          0.99909           0.38829  
         0.8184          0.99896           0.38946  
         0.8196          0.99882           0.39063  
         0.8208          0.99867           0.39181  
          0.822          0.99852           0.39298  
         0.8232          0.99835           0.39415  
         0.8244          0.99818           0.39532  
         0.8256            0.998           0.39649  
